NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
590.5,241104,122397,3,121168,69603
591.5,239070,118989,3,119354,69013
592.5,236940,115579,3,117507,68405
593.5,234718,112173,4,115632,67778
594.5,232407,108779,4,113730,67135
595.5,230009,105403,4,111805,66474
596.5,227529,102051,4,109861,65797
597.5,224970,98728,4,107901,65104
598.5,222335,95440,4,105927,64395
599.5,219629,92193,5,103942,63672
600.5,216856,88990,5,101950,62934
601.5,214020,85836,5,99954,62183
602.5,211126,82735,6,97955,61418
603.5,208177,79691,6,95958,60642
604.5,205179,76707,6,93964,59853
605.5,202136,73785,7,91976,59054
606.5,199054,70928,7,89997,58245
607.5,195936,68139,8,88028,57427
608.5,192787,65420,9,86072,56600
609.5,189612,62771,10,84131,55766
610.5,186416,60194,10,82207,54925
611.5,183204,57690,11,80302,54078
612.5,179979,55260,12,78417,53227
613.5,176747,52903,14,76555,52371
614.5,173512,50621,15,74716,51513
615.5,170277,48413,17,72902,50652
616.5,167048,46279,18,71115,49791
617.5,163829,44219,20,69356,48929
618.5,160622,42231,22,67625,48068
619.5,157433,40314,25,65924,47209
620.5,154264,38469,28,64254,46353
621.5,151119,36694,31,62615,45500
622.5,148002,34987,35,61008,44652
623.5,144915,33347,39,59433,43809
624.5,141861,31773,43,57892,42972
625.5,138844,30263,49,56385,42142
626.5,135865,28816,55,54912,41319
627.5,132927,27429,62,53473,40505
628.5,130033,26102,69,52068,39700
629.5,127184,24833,78,50698,38905
630.5,124383,23620,88,49363,38120
631.5,121630,22460,100,48063,37345
632.5,118928,21353,113,46798,36582
633.5,116277,20296,127,45567,35831
634.5,113680,19289,144,44371,35092
635.5,111137,18328,163,43209,34366
636.5,108648,17412,185,42082,33653
637.5,106216,16540,210,40989,32953
638.5,103840,15710,238,39929,32266
639.5,101521,14919,270,38903,31593
640.5,99259,14168,307,37911,30934
641.5,97054,13453,349,36952,30288
642.5,94908,12773,396,36026,29657
643.5,92818,12128,450,35132,29040
644.5,90787,11515,511,34271,28436
645.5,88813,10932,580,33442,27846
646.5,86896,10379,659,32645,27270
647.5,85036,9854,749,31880,26708
648.5,83232,9357,850,31146,26159
649.5,81485,8884,965,30445,25622
650.5,79793,8436,1095,29775,25099
651.5,78156,8012,1242,29137,24588
652.5,76574,7609,1408,28530,24088
653.5,75045,7228,1596,27956,23600
654.5,73569,6866,1808,27414,23124
655.5,72146,6523,2047,26905,22657
656.5,70774,6199,2316,26430,22201
657.5,69453,5891,2619,25988,21753
658.5,68182,5600,2959,25580,21315
659.5,66961,5324,3341,25209,20884
660.5,65788,5063,3769,24873,20461
661.5,64663,4816,4248,24576,20044
662.5,63584,4582,4784,24317,19634
663.5,62552,4360,5383,24099,19229
664.5,61566,4151,6051,23922,18830
665.5,60623,3952,6796,23790,18435
666.5,59725,3764,7624,23704,18045
667.5,58870,3586,8544,23667,17660
668.5,58057,3418,9565,23680,17280
669.5,57286,3259,10697,23747,16907
670.5,56556,3108,11948,23871,16541
671.5,55867,2965,13331,24054,16185
672.5,55217,2830,14856,24301,15843
673.5,54606,2702,16536,24615,15518
674.5,54034,2581,18383,24999,15217
675.5,53500,2466,20411,25459,14947
676.5,53003,2358,22635,25999,14717
677.5,52544,2255,25068,26622,14538
678.5,52121,2158,27728,27335,14424
679.5,51734,2066,30629,28143,14392
680.5,51382,1979,33789,29050,14457
681.5,51067,1896,37227,30063,14639
682.5,50786,1818,40958,31188,14956
683.5,50540,1744,45004,32429,15426
684.5,50329,1674,49382,33795,16063
685.5,50152,1608,54113,35291,16880
686.5,50010,1545,59217,36924,17888
687.5,49901,1486,64714,38700,19092
688.5,49827,1430,70625,40627,20498
689.5,49786,1376,76971,42711,22107
690.5,49780,1326,83774,44960,23923
691.5,49807,1278,91056,47381,25945
692.5,49869,1233,98838,49980,28176
693.5,49965,1190,107142,52766,30618
694.5,50095,1150,115989,55745,33271
695.5,50260,1112,125403,58925,36140
696.5,50459,1075,135403,62313,39227
697.5,50694,1041,146013,65916,42536
698.5,50963,1009,157255,69742,46071
699.5,51269,978,169149,73799,49837
700.5,51610,949,181718,78093,53837
701.5,51988,922,194984,82631,58078
702.5,52403,896,208969,87423,62566
703.5,52856,872,223694,92474,67304
704.5,53346,849,239183,97793,72301
705.5,53875,827,255458,103387,77562
706.5,54443,807,272542,109264,83094
707.5,55050,788,128600,61479,37036
708.5,55699,770,132879,63116,38317
709.5,56388,753,137032,64724,39561
710.5,57119,737,141039,66298,40761
711.5,57893,722,144881,67832,41911
712.5,58710,708,148541,69320,43004
713.5,59572,695,152000,70756,44034
714.5,60478,683,155243,72135,44997
715.5,61430,672,158256,73453,45886
716.5,62429,662,161023,74705,46697
717.5,63476,652,163533,75887,47428
718.5,64571,644,165776,76997,48073
719.5,65715,636,167742,78031,48631
720.5,66909,629,169424,78987,49100
721.5,68155,622,170816,79864,49478
722.5,69452,617,171914,80661,49766
723.5,70802,612,172717,81377,49963
724.5,72206,607,173223,82012,50071
725.5,73664,604,173435,82568,50090
726.5,75177,601,173355,83044,50025
727.5,76746,599,172988,83444,49877
728.5,78372,597,172341,83770,49652
729.5,80054,596,171421,84024,49353
730.5,81795,596,170237,84209,48986
731.5,83593,597,168800,84330,48558
732.5,85450,598,167122,84390,48074
733.5,87365,600,165214,84393,47543
734.5,89339,603,163090,84344,46972
735.5,91372,606,160764,84247,46371
736.5,93464,610,158251,84109,45747
737.5,95615,615,155566,83932,45111
738.5,97823,620,152725,83723,44471
739.5,100090,627,149742,83486,43839
740.5,102413,634,146634,83227,43225
741.5,104792,642,143416,82950,42638
742.5,107226,650,140104,82660,42089
743.5,109713,660,136712,82362,41588
744.5,112252,671,133255,82059,41143
745.5,114841,682,129748,81757,40765
746.5,117478,695,126204,81459,40461
747.5,120160,708,122637,81168,40236
748.5,122886,723,119058,80889,40098
749.5,125650,739,115481,80623,40050
750.5,128452,756,111914,80374,40094
751.5,131287,774,108370,80144,40232
752.5,134150,794,104858,79934,40464
753.5,137039,814,101386,79746,40786
754.5,139947,837,97961,79582,41196
755.5,142871,861,94593,79442,41689
756.5,145805,886,91286,79326,42260
757.5,148744,914,88046,79235,42902
758.5,151681,943,84879,79168,43608
759.5,154610,974,81789,79124,44371
760.5,157525,1007,78779,79104,45183
761.5,160418,1042,75853,79104,46037
762.5,163283,1079,73012,79125,46924
763.5,166111,1119,70259,79163,47837
764.5,168896,1162,67594,79217,48768
765.5,171629,1207,65019,79285,49711
766.5,174301,1255,62535,79364,50658
767.5,176904,1306,60140,79450,51602
768.5,179430,1361,57836,79542,52537
769.5,181869,1419,55620,79636,53458
770.5,184213,1481,53493,79729,54357
771.5,186452,1546,51452,79817,55230
772.5,188578,1616,49498,79897,56071
773.5,190581,1690,47627,79966,56875
774.5,192453,1769,45838,80020,57638
775.5,194185,1853,44129,80056,58355
776.5,195767,1943,42498,80070,59022
777.5,197193,2038,40944,80058,59634
778.5,198452,2139,39463,80018,60189
779.5,199539,2247,38054,79947,60683
780.5,200444,2361,36715,79840,61112
781.5,201162,2483,35442,79696,61474
782.5,201685,2613,34234,79511,61765
783.5,202008,2751,33089,79283,61985
784.5,202125,2897,32005,79009,62129
785.5,202032,3053,30978,78688,62197
786.5,201725,3219,30008,78317,62187
787.5,201200,3395,29091,77895,62097
788.5,200456,3582,28227,77421,61927
789.5,199489,3781,27412,76894,61676
790.5,198300,3992,26646,76313,61343
791.5,196889,4217,25926,75678,60929
792.5,195257,4456,25251,74988,60433
793.5,193405,4709,24619,74244,59857
794.5,191337,4978,24028,73448,59201
795.5,189056,5264,23477,72599,58466
796.5,186568,5566,22965,71699,57653
797.5,183876,5888,22489,70751,56765
798.5,180989,6228,22050,69756,55804
799.5,177913,6589,21646,68716,54771
800.5,174657,6972,21276,67635,53670
801.5,171229,7377,20938,66515,52503
802.5,167639,7806,20632,65359,51274
803.5,163898,8260,20358,64172,49985
804.5,160016,8740,20114,62957,48641
805.5,156005,9247,19900,61718,47244
806.5,151878,9783,19716,60459,45799
807.5,147646,10349,19560,59185,44310
808.5,143322,10946,19433,57900,42781
809.5,138920,11575,19334,56610,41216
810.5,134452,12239,19264,55318,39619
811.5,129932,12938,19221,54030,37994
812.5,125373,13673,19207,52751,36346
813.5,120789,14446,19220,51485,34679
814.5,116193,15259,19263,50238,32998
815.5,111597,16112,19333,49014,31305
816.5,107015,17007,19433,47818,29607
817.5,102458,17945,19563,46655,27905
818.5,97939,18927,19722,45529,26206
819.5,93468,19955,19913,44445,24511
820.5,89057,21029,20135,43407,22826
821.5,84715,22151,20390,42419,21154
822.5,80453,23322,20679,41485,19499
823.5,76279,24542,21002,40608,17865
824.5,72201,25812,21362,39791,16255
825.5,68226,27132,21760,39039,14676
826.5,64361,28504,22197,38354,13131
827.5,60613,29927,22675,37738,11627
828.5,56985,31401,23196,37194,10175
829.5,53483,32927,23763,36724,8787
830.5,50109,34504,24377,36330,7484
831.5,46867,36132,25041,36013,6301
832.5,43758,37810,25757,35775,5295
833.5,40784,39537,26530,35617,4558
834.5,37945,41312,27361,35539,4203
835.5,35242,43135,28254,35543,4298
836.5,32673,45002,29213,35629,4792
837.5,30237,46912,30241,35797,5558
838.5,27933,48863,31344,36047,6483
839.5,25758,50853,32524,36378,7496
840.5,23710,52878,33787,36792,8553
841.5,21785,54936,35139,37287,9630
842.5,19980,57023,36583,37862,10713
843.5,18291,59136,38127,38518,11793
844.5,16715,61270,39776,39254,12865
845.5,15246,63422,41536,40068,13927
846.5,13881,65586,43415,40961,14976
847.5,12615,67758,45420,41931,16014
848.5,11443,69933,47558,42978,17039
849.5,10361,72106,49837,44101,18054
850.5,9363,74270,52266,45300,19058
851.5,8446,76420,54853,46573,20054
852.5,7605,78551,57609,47922,21045
853.5,6834,80655,60542,49344,22033
854.5,6131,82727,63664,50840,23022
855.5,5489,84760,66983,52411,24016
856.5,4905,86747,70513,54055,25018
857.5,4375,88682,74263,55773,26034
858.5,3895,90559,78245,57566,27070
859.5,3461,92370,82472,59435,28132
860.5,3070,94110,86956,61379,29227
861.5,2718,95771,91709,63400,30363
862.5,2401,97348,96745,65498,31549
863.5,2118,98834,102076,67676,32792
864.5,1864,100223,107715,69934,34103
865.5,1638,101509,113674,72274,35492
866.5,1436,102687,119968,74697,36969
867.5,1257,103752,126607,77206,38543
868.5,1098,104700,133605,79801,40226
869.5,957,105525,0,35494,35016
870.5,833,106223,0,35686,35270
871.5,724,106792,0,35839,35477
872.5,627,107228,0,35952,35639
873.5,543,107529,0,36024,35753
874.5,469,107692,0,36054,35819
875.5,404,107716,0,36040,35838
876.5,348,107600,0,35983,35809
877.5,299,107345,0,35881,35732
878.5,256,106949,0,35735,35607
879.5,219,106414,0,35544,35435
880.5,187,105742,0,35310,35216
881.5,159,104933,0,35031,34951
882.5,135,103992,0,34709,34641
883.5,115,102920,0,34345,34288
884.5,97,101722,0,33940,33891
885.5,82,100402,0,33495,33453
886.5,70,98963,0,33011,32976
887.5,59,97412,0,32490,32461
888.5,49,95753,0,31934,31910
889.5,41,93993,0,31345,31324
890.5,35,92138,0,30724,30707
891.5,29,90194,0,30074,30060
892.5,24,88169,0,29398,29386
893.5,20,86068,0,28696,28686
894.5,17,83900,0,27972,27964
895.5,14,81672,0,27229,27222
896.5,12,79391,0,26467,26462
897.5,10,77065,0,25691,25687
898.5,8,74701,0,24903,24899
899.5,6,72307,0,24104,24101
900.5,5,69890,0,23298,23296
901.5,4,67457,0,22487,22485
902.5,4,65017,0,21673,21672
903.5,3,62575,0,20859,20858
904.5,2,60138,0,20047,20046
905.5,2,57714,0,19239,19238
906.5,2,55307,0,18436,18435
907.5,1,52924,0,17642,17641
908.5,1,50572,0,16858,16857
909.5,0,48253,0,16085,16084
910.5,0,45975,0,15325,15325
911.5,0,43740,0,14580,14580
912.5,0,41554,0,13852,13851
913.5,0,39420,0,13140,13140
914.5,0,37341,0,12447,12447
915.5,0,35321,0,11774,11773
916.5,0,33361,0,11120,11120
917.5,0,31463,0,10488,10488
918.5,0,29631,0,9877,9877
919.5,0,27864,0,9288,9288
920.5,0,26165,0,8722,8722
921.5,0,24533,0,8178,8178
922.5,0,22969,0,7656,7656
923.5,0,21474,0,7158,7158
924.5,0,20047,0,6682,6682
925.5,0,18687,0,6229,6229
926.5,0,17394,0,5798,5798
927.5,0,16166,0,5389,5389
928.5,0,15003,0,5001,5001
929.5,0,13904,0,4635,4635
930.5,0,12866,0,4289,4289
931.5,0,11888,0,3963,3963
932.5,0,10969,0,3656,3656
933.5,0,10105,0,3368,3368
934.5,0,9296,0,3099,3099
935.5,0,8540,0,2847,2847
936.5,0,7833,0,2611,2611
937.5,0,7174,0,2391,2391
938.5,0,6562,0,2187,2187
939.5,0,5992,0,1997,1997
940.5,0,5464,0,1821,1821
941.5,0,4976,0,1659,1659
942.5,0,4524,0,1508,1508
943.5,0,4107,0,1369,1369
944.5,0,3724,0,1241,1241
945.5,0,3371,0,1124,1124
946.5,0,3047,0,1016,1016
947.5,0,2750,0,917,917
948.5,0,2479,0,826,826
949.5,0,2231,0,744,744
950.5,0,2005,0,668,668
951.5,0,1799,0,600,600
952.5,0,1612,0,537,537
953.5,0,1443,0,481,481
954.5,0,1289,0,430,430
955.5,0,1150,0,383,383
956.5,0,1025,0,342,342
957.5,0,912,0,304,304
958.5,0,810,0,270,270
959.5,0,718,0,239,239
960.5,0,636,0,212,212
961.5,0,563,0,188,188
962.5,0,497,0,166,166
963.5,0,438,0,146,146
964.5,0,386,0,129,129
965.5,0,340,0,113,113
966.5,0,298,0,99,99
967.5,0,261,0,87,87
968.5,0,229,0,76,76
969.5,0,200,0,67,67
970.5,0,175,0,58,58
971.5,0,152,0,51,51
972.5,0,133,0,44,44
973.5,0,115,0,38,38
974.5,0,100,0,33,33
975.5,0,87,0,29,29
976.5,0,75,0,25,25
977.5,0,65,0,22,22
978.5,0,56,0,19,19
979.5,0,48,0,16,16
980.5,0,42,0,14,14
981.5,0,36,0,12,12
982.5,0,31,0,10,10
983.5,0,26,0,9,9
984.5,0,23,0,8,8
985.5,0,19,0,6,6
986.5,0,16,0,5,5
987.5,0,14,0,5,5
988.5,0,12,0,4,4
989.5,0,10,0,3,3
990.5,0,9,0,3,3
991.5,0,7,0,2,2
992.5,0,6,0,2,2
993.5,0,5,0,2,2
994.5,0,4,0,1,1
995.5,0,4,0,1,1
996.5,0,3,0,1,1
997.5,0,3,0,0,0
998.5,0,2,0,0,0
999.5,0,2,0,0,0
,,,,,
Percentile,Size (nm),Size (nm),Size (nm),,
0,0,0,1,,
1,107.7,117.1,120.5,,
2,115,122.4,126.8,,
3,119.3,125.9,129.8,,
4,122.5,128.7,132,,
5,125.1,131.1,133.8,,
6,127.4,133.3,135.4,,
7,129.4,135.4,136.9,,
8,131.3,137.3,138.4,,
9,133.2,139.3,139.7,,
10,134.9,141.1,141.1,,
11,136.7,143,142.5,,
12,138.4,144.9,143.8,,
13,140.1,146.7,145.2,,
14,141.8,148.6,146.6,,
15,143.6,150.5,148.1,,
16,145.4,152.4,149.6,,
17,147.2,154.3,151.1,,
18,149,156.2,152.7,,
19,150.8,158.1,154.4,,
20,152.7,160.1,156.1,,
21,154.6,162,157.8,,
22,156.5,163.9,159.5,,
23,158.3,165.8,161.3,,
24,160.2,167.7,163,,
25,162,169.5,164.8,,
26,163.9,171.4,166.6,,
27,165.7,173.2,168.3,,
28,167.4,174.9,170.1,,
29,169.1,176.7,171.9,,
30,170.8,178.4,173.6,,
31,172.5,180,175.4,,
32,174.2,181.7,177.1,,
33,175.8,183.3,178.9,,
34,177.5,184.8,180.7,,
35,179.1,186.4,182.4,,
36,180.7,187.9,184.2,,
37,182.4,189.4,186,,
38,184.1,190.9,187.8,,
39,185.8,192.4,189.6,,
40,187.6,193.9,191.4,,
41,189.5,195.4,193.3,,
42,191.4,196.9,195.1,,
43,193.5,198.4,197,,
44,195.7,199.9,198.9,,
45,198.1,201.5,200.7,,
46,200.7,203,202.6,,
47,203.7,204.6,204.5,,
48,207.1,206.3,206.4,,
49,211,208,208.2,,
50,215.6,209.8,210.1,,
51,220.9,211.8,212,,
52,226.8,213.8,213.8,,
53,232.8,215.9,215.7,,
54,238.4,218.3,217.6,,
55,243.5,220.8,219.5,,
56,247.9,223.6,221.4,,
57,251.8,226.8,223.4,,
58,255.3,230.3,225.4,,
59,258.5,234.3,227.5,,
60,261.3,238.8,229.6,,
61,264,243.6,231.8,,
62,266.6,248.6,234.2,,
63,269,253.6,236.7,,
64,271.3,258.5,239.4,,
65,273.5,263,242.3,,
66,275.7,267.3,245.5,,
67,277.8,271.3,249,,
68,279.9,275.1,252.9,,
69,282,278.9,257.2,,
70,284.1,282.5,261.8,,
71,286.2,286.1,266.7,,
72,288.4,289.8,271.7,,
73,290.6,293.6,276.5,,
74,292.8,297.6,281.1,,
75,295.2,302,285.4,,
76,297.6,306.7,289.4,,
77,300.2,312.1,293.2,,
78,303,318.2,296.9,,
79,306,325.3,300.4,,
80,309.3,333.5,303.8,,
81,313,342.5,307.2,,
82,317.2,351.9,310.6,,
83,322.2,360.9,314.2,,
84,328.4,369.1,317.9,,
85,336.5,376.4,321.9,,
86,347.5,383.1,326.3,,
87,362.3,389.1,331.4,,
88,379.9,394.8,337.5,,
89,397.8,400.3,345.7,,
90,414.9,405.7,358.2,,
91,432.1,411.2,382.7,,
92,450.5,417,415.3,,
93,472.2,423.3,432.6,,
94,500.6,430.8,443.3,,
95,535.9,440.6,452.1,,
96,570,456.7,460.5,,
97,605.6,503.3,470.8,,
98,695.9,558.1,524,,
99,776,642.5,732.5,,
100,999,999,999,,
