NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
346.5,115742,218271,209215,181076,32771
347.5,117504,198923,203544,173323,27942
348.5,119461,181168,198111,166247,23899
349.5,121610,164921,192916,159816,20742
350.5,123951,150090,187958,154000,18580
351.5,126481,136585,183234,148767,17479
352.5,129196,124313,178743,144084,17387
353.5,132096,113184,174480,139920,18122
354.5,135174,103110,170442,136242,19445
355.5,138427,94005,166624,133019,21137
356.5,141850,85788,163022,130220,23041
357.5,145435,78382,159630,127816,25054
358.5,149175,71716,156442,125778,27112
359.5,153060,65721,153455,124079,29179
360.5,157080,60336,150661,122692,31233
361.5,161223,55502,148056,121594,33264
362.5,165476,51166,145634,120759,35264
363.5,169822,47281,143388,120164,37232
364.5,174245,43801,141313,119786,39164
365.5,178725,40688,139403,119605,41059
366.5,183241,37904,137653,119599,42915
367.5,187771,35418,136056,119748,44730
368.5,192291,33199,134607,120032,46500
369.5,196772,31223,133300,120432,48221
370.5,201189,29465,132129,120928,49888
371.5,205511,27904,131088,121501,51494
372.5,209707,26523,130171,122134,53033
373.5,213745,25305,129373,122807,54497
374.5,217592,24235,128686,123504,55877
375.5,221215,23301,128105,124207,57166
376.5,224580,22492,127623,124898,58354
377.5,227654,21798,127234,125562,59431
378.5,230402,21211,126930,126181,60389
379.5,232794,20724,126705,126741,61219
380.5,234798,20330,126552,127226,61912
381.5,236384,20025,126462,127624,62460
382.5,237526,19805,126428,127920,62855
383.5,238200,19666,126441,128103,63091
384.5,238385,19606,126494,128162,63161
385.5,238061,19623,126576,128087,63062
386.5,237217,19716,126679,127871,62790
387.5,235841,19885,126793,127506,62342
388.5,233928,20129,126908,126988,61718
389.5,231478,20450,127014,126314,60919
390.5,228494,20848,127100,125481,59948
391.5,224985,21326,127155,124489,58807
392.5,220965,21884,127169,123339,57501
393.5,216452,22527,127131,122036,56039
394.5,211469,23256,127028,120584,54428
395.5,206042,24076,126852,118990,52676
396.5,200205,24989,126589,117261,50795
397.5,193990,25999,126231,115407,48796
398.5,187437,27110,125766,113438,46691
399.5,180586,28327,125185,111366,44493
400.5,173480,29651,124479,109203,42216
401.5,166163,31088,123639,106964,39874
402.5,158682,32641,122659,104661,37481
403.5,151083,34311,121530,102308,35053
404.5,143411,36101,120250,99921,32603
405.5,135712,38013,118812,97512,30147
406.5,128029,40046,117215,95097,27702
407.5,120406,42198,115457,92687,25285
408.5,112881,44467,113539,90296,22915
409.5,105492,46847,111463,87934,20615
410.5,98273,49333,109231,85612,18413
411.5,91255,51913,106849,83339,16345
